Document No.,Sell-to Customer No.,Sell-to Customer Name,No.,Description,Posting Date,Quantity,Unit Price Excl. Tax,Amount
PS-INV219937,20334,Sysco Atlanta,F51024,"Cs. Marble Rye 5/8"" 8lvs",5/25/2026,24.,43.26,"1,038.24"
PS-INV219937,20334,Sysco Atlanta,F51127,Cs. Challah 3-Braid 8,5/25/2026,20.,43.26,865.20
PS-INV219937,20334,Sysco Atlanta,F53001,"Cs. 4"" Brioche Bun 8-12pk",5/25/2026,84.,43.36,"3,642.24"
PS-INV219937,20334,Sysco Atlanta,F53033,"Cs. 4"" Parker House 8-12pk",5/25/2026,28.,39.53,"1,106.84"
PS-INV219937,20334,Sysco Atlanta,F51034,"Cs. Sour Dough Hearth 5/8"" 8lvs",5/25/2026,20.,41.20,824.00
PS-INV219937,20334,Sysco Atlanta,F53003,"Cs. 4"" Unseeded Challah Bun 8-12pk",5/25/2026,12.,38.19,458.28
PS-INV219937,20334,Sysco Atlanta,F53013,"Cs. 4"" Vidalia 8-12pk",5/25/2026,8.,45.84,366.72
PS-INV219937,20334,Sysco Atlanta,F51157,"Cs. Challah Hearth 7/8"" 8lvs",5/25/2026,12.,42.02,504.24
PS-INV219937,20334,Sysco Atlanta,F53140,"Cs. Knuckies 8"" White 12-6pk",5/25/2026,80.,41.00,"3,280.00"
PS-INV219946,11005,Dot Foods Inc.,F530142,Cs. Knot Roll 8-12pk,6/3/2026,512.,33.42,"17,111.04"
PS-INV220276,12988,Sysco Norman OK,F53001,"Cs. 4"" Brioche Bun 8-12pk",6/3/2026,476.,46.00,"21,896.00"
PS-INV220276,12988,Sysco Norman OK,F530491,Cs. 4.5 Brioche Bun 6-12pk,6/3/2026,49.,40.00,"1,960.00"
PS-INV220297,11394,La Cosecha Food Service,F53003,"Cs. 4"" Unseeded Challah Bun 8-12pk",5/15/2026,15.,30.32,454.80
PS-INV220297,11394,La Cosecha Food Service,F530401,"Cs. 4.5"" Sesame 6-12pk",5/15/2026,29.,34.18,991.22
PS-INV220865,10540-03,PFG Louisville TN,F53001,"Cs. 4"" Brioche Bun 8-12pk",5/28/2026,280.,42.60,"11,928.00"
PS-INV220865,10540-03,PFG Louisville TN,F53160,Cs. Large White Sub 6-6pk,5/28/2026,24.,34.20,820.80
PS-INV220865,10540-03,PFG Louisville TN,F53180,Cs. Large Pumpernickel Sub 6-6pk,5/28/2026,12.,35.65,427.80
PS-INV220865,10540-03,PFG Louisville TN,F51137,"Cs. Texas Toast 3/4"" 12lvs",5/28/2026,28.,40.62,"1,137.36"
PS-INV220865,10540-03,PFG Louisville TN,F53091,"Cs. 6"" Hoagie Slab Cut 12-6pk",5/28/2026,16.,35.00,560.00
PS-INV220865,10540-03,PFG Louisville TN,F53110,Cs. Foot Long Challah Hot Dog Buns 10-6pk,5/28/2026,28.,39.25,"1,099.00"
PS-INV220865,10540-03,PFG Louisville TN,F530421,"Cs. 4.5"" Challah Buns 6-12pk.",5/28/2026,84.,38.30,"3,217.20"
PS-INV220865,10540-03,PFG Louisville TN,F53105,"Cs. 6"" White Hot Dog 16-8pk",5/28/2026,0.,34.50,-
PS-INV220865,10540-03,PFG Louisville TN,F53094,"Cs. 6"" Italian 12-6pks",5/28/2026,28.,35.00,980.00
PS-INV220865,10540-03,PFG Louisville TN,F51030,Cs. Sour Dough Hearth 8lvs,5/28/2026,0.,43.82,-
PS-INV220865,10540-03,PFG Louisville TN,F53100,Cs. Hot Dog pl/sl 12-8pk,5/28/2026,40.,36.18,"1,447.20"
PS-INV220865,10540-03,PFG Louisville TN,F53106,Cs. Large Hot Dog 12-6pk,5/28/2026,16.,36.07,577.12
PS-INV220865,10540-03,PFG Louisville TN,F51034,"Cs. Sour Dough Hearth 5/8"" 8lvs",5/28/2026,32.,43.82,"1,402.24"
PS-INV220865,10540-03,PFG Louisville TN,F530501,"Cs. 4.5"" Challah Kaiser 6-12pk",5/28/2026,16.,38.30,612.80
PS-INV220962,13260,Tankersley Food Service,F530491,Cs. 4.5 Brioche Bun 6-12pk,6/2/2026,252.,38.88,"9,797.76"
PS-INV220962,13260,Tankersley Food Service,F53116,"Cs. 7"" French Hinged 12-6pk",6/2/2026,40.,31.82,"1,272.80"
PS-INV220962,13260,Tankersley Food Service,F51084,Cs. Wheatberry Hearth,6/2/2026,30.,29.92,897.60
PS-INV220965,12438,SGC Foodservice,F56251,Cs. Challah Sliders Sliced 18-12pks,5/28/2026,84.,44.00,"3,696.00"
PS-INV220965,12438,SGC Foodservice,F54014,Cs. White Mountain Dinner Rolls 12-12pk,5/28/2026,56.,38.00,"2,128.00"
PS-INV220965,12438,SGC Foodservice,F53116,"Cs. 7"" French Hinged 12-6pk",5/28/2026,56.,36.00,"2,016.00"
PS-INV220965,12438,SGC Foodservice,F53094,"Cs. 6"" Italian 12-6pks",5/28/2026,56.,35.00,"1,960.00"
PS-INV220965,12438,SGC Foodservice,F53105,"Cs. 6"" White Hot Dog 16-8pk",5/28/2026,28.,34.50,966.00
PS-INV220965,12438,SGC Foodservice,F51034,"Cs. Sour Dough Hearth 5/8"" 8lvs",5/28/2026,140.,43.82,"6,134.80"
PS-INV220965,12438,SGC Foodservice,F53001,"Cs. 4"" Brioche Bun 8-12pk",5/28/2026,280.,42.60,"11,928.00"
PS-INV220965,12438,SGC Foodservice,F53010,Cs. Onion Roll 8-12pk,5/28/2026,28.,44.00,"1,232.00"
PS-INV221024,10540-02,PFG Valdosta GA,F53001,"Cs. 4"" Brioche Bun 8-12pk",6/1/2026,284.,42.60,"12,098.40"
PS-INV221024,10540-02,PFG Valdosta GA,F54301,Cs. Potato Roll Sliced 12-16pk,6/1/2026,12.,41.15,493.80
PS-INV221024,10540-02,PFG Valdosta GA,F53105,"Cs. 6"" White Hot Dog 16-8pk",6/1/2026,28.,34.50,966.00
PS-INV221360,10805,Sysco Jacksonville,F53003,"Cs. 4"" Unseeded Challah Bun 8-12pk",6/4/2026,336.,40.80,"13,708.80"
PS-INV221360,10805,Sysco Jacksonville,F51137,"Cs. Texas Toast 3/4"" 12lvs",6/4/2026,112.,39.90,"4,468.80"
PS-INV221360,10805,Sysco Jacksonville,F51034,"Cs. Sour Dough Hearth 5/8"" 8lvs",6/4/2026,6.,45.00,270.00
PS-INV221682,10547,PFG Hale TN,F53001,"Cs. 4"" Brioche Bun 8-12pk",6/9/2026,180.,42.00,"7,560.00"
PS-INV221682,10547,PFG Hale TN,F530421,"Cs. 4.5"" Challah Buns 6-12pk.",6/9/2026,280.,38.30,"10,724.00"
PS-INV221682,10547,PFG Hale TN,F53000,"Cs. 4"" Hamburger Bun 8-12pk",6/9/2026,36.,33.25,"1,197.00"
PS-INV221682,10547,PFG Hale TN,F53098,Cs. Onion Club 12-6pk,6/9/2026,60.,35.75,"2,145.00"
PS-INV221682,10547,PFG Hale TN,F530041,"Cs. 4"" S&P Brioche Bun 8-12pk",6/9/2026,32.,46.00,"1,472.00"
PS-INV221683,13128,Gordon Food Service - Shepherdsville,F51084,Cs. Wheatberry Hearth,6/3/2026,192.,33.30,"6,393.60"
PS-INV221683,13128,Gordon Food Service - Shepherdsville,F51114,"Cs. Old Fashioned Hearth 5/8"" 8lvs",6/3/2026,80.,39.70,"3,176.00"
PS-INV221683,13128,Gordon Food Service - Shepherdsville,F56251,Cs. Challah Sliders Sliced 18-12pks,6/3/2026,568.,39.70,"22,549.60"
PS-INV221750,1-4,Heath West,F56251,Cs. Challah Sliders Sliced 18-12pks,5/26/2026,1.,-,-
PS-INV222001,20334,Sysco Atlanta,F53116,"Cs. 7"" French Hinged 12-6pk",6/5/2026,84.,31.42,"2,639.28"
PS-INV222001,20334,Sysco Atlanta,F53087,"Cs. 3.5"" Challah Bun 8-12 pk",6/5/2026,168.,34.00,"5,712.00"
PS-INV222001,20334,Sysco Atlanta,F51024,"Cs. Marble Rye 5/8"" 8lvs",6/5/2026,24.,43.26,"1,038.24"
PS-INV222001,20334,Sysco Atlanta,F53001,"Cs. 4"" Brioche Bun 8-12pk",6/5/2026,56.,43.36,"2,428.16"
PS-INV222001,20334,Sysco Atlanta,F51034,"Cs. Sour Dough Hearth 5/8"" 8lvs",6/5/2026,20.,41.20,824.00
PS-INV222001,20334,Sysco Atlanta,F53003,"Cs. 4"" Unseeded Challah Bun 8-12pk",6/5/2026,48.,38.19,"1,833.12"
PS-INV222001,20334,Sysco Atlanta,F53140,"Cs. Knuckies 8"" White 12-6pk",6/5/2026,40.,41.00,"1,640.00"
PS-INV222006,10719-2,US Foods - Fairburn,F53005,"Cs. 4"" Gourmet PDS Bun 8-12pk",6/8/2026,48.,40.11,"1,925.28"
PS-INV222006,10719-2,US Foods - Fairburn,F56560,"Gluten Free 3.5"" Hamburger 36ct",6/8/2026,12.,48.57,582.84
PS-INV222006,10719-2,US Foods - Fairburn,F53010,Cs. Onion Roll 8-12pk,6/8/2026,32.,40.85,"1,307.20"
PS-INV222006,10719-2,US Foods - Fairburn,F53122,"Cs. 8"" Italian Hinged 12-6pk",6/8/2026,116.,40.90,"4,744.40"
PS-INV222006,10719-2,US Foods - Fairburn,F53003,"Cs. 4"" Unseeded Challah Bun 8-12pk",6/8/2026,128.,38.08,"4,874.24"
PS-INV222006,10719-2,US Foods - Fairburn,F53024,"Cs. 4"" Challah Kaiser 8-12pk",6/8/2026,56.,40.22,"2,252.32"
PS-INV222225,13257,PFG Springfield MA,F53001,"Cs. 4"" Brioche Bun 8-12pk",6/2/2026,672.,42.60,"28,627.20"
PS-INV222225,13257,PFG Springfield MA,F53105,"Cs. 6"" White Hot Dog 16-8pk",6/2/2026,168.,34.50,"5,796.00"
PS-INV222981,12988,Sysco Norman OK,F53001,"Cs. 4"" Brioche Bun 8-12pk",6/10/2026,476.,46.00,"21,896.00"
PS-INV222981,12988,Sysco Norman OK,F530491,Cs. 4.5 Brioche Bun 6-12pk,6/10/2026,49.,40.00,"1,960.00"
PS-INV222981,12988,Sysco Norman OK,F53106,Cs. Large Hot Dog 12-6pk,6/10/2026,28.,38.00,"1,064.00"
PS-INV222984,12989,Sysco Little Rock Arkansas,F53116,"Cs. 7"" French Hinged 12-6pk",6/10/2026,28.,35.75,"1,001.00"
PS-INV222984,12989,Sysco Little Rock Arkansas,F53001,"Cs. 4"" Brioche Bun 8-12pk",6/10/2026,56.,50.60,"2,833.60"
PS-INV222984,12989,Sysco Little Rock Arkansas,F53115,"Cs. 7"" French Unsliced 12-6pk",6/10/2026,196.,35.00,"6,860.00"
PS-INV223008,12438,SGC Foodservice,F530142,Cs. Knot Roll 8-12pk,6/9/2026,136.,33.42,"4,545.12"
PS-INV223450,13128,Gordon Food Service - Shepherdsville,F53001,"Cs. 4"" Brioche Bun 8-12pk",6/9/2026,512.,36.82,"18,851.84"
PS-INV223450,13128,Gordon Food Service - Shepherdsville,F51114,"Cs. Old Fashioned Hearth 5/8"" 8lvs",6/9/2026,328.,39.70,"13,021.60"
PS-INV223452,10719-12,US Foods - Port Orange,F53002,"Cs. 4"" Challah Sesame Bun 8-12pk",6/15/2026,600.,41.66,"24,996.00"
PS-INV223452,10719-12,US Foods - Port Orange,F52902,"Cs. 22"" Rye Baguette 10-2pk",6/15/2026,32.,42.53,"1,360.96"
PS-INV223452,10719-12,US Foods - Port Orange,F52007,"Cs. 22"" 17oz French 10-2pk",6/15/2026,32.,39.96,"1,278.72"
PS-INV223452,10719-12,US Foods - Port Orange,F53000,"Cs. 4"" Hamburger Bun 8-12pk",6/15/2026,64.,33.50,"2,144.00"
PS-INV223459,10540-01,PFG Johnson City TN,F53001,"Cs. 4"" Brioche Bun 8-12pk",6/10/2026,12.,44.00,528.00
PS-INV223459,10540-01,PFG Johnson City TN,F56251,Cs. Challah Sliders Sliced 18-12pks,6/10/2026,4.,42.11,168.44
PS-INV223459,10540-01,PFG Johnson City TN,F53003,"Cs. 4"" Unseeded Challah Bun 8-12pk",6/10/2026,84.,38.75,"3,255.00"
PS-INV223459,10540-01,PFG Johnson City TN,F531052,"Cs. 6"" Hot Dog Top Sliced 12-12pk",6/10/2026,16.,40.78,652.48
PS-INV223459,10540-01,PFG Johnson City TN,F51157,"Cs. Challah Hearth 7/8"" 8lvs",6/10/2026,16.,44.65,714.40
PS-INV223459,10540-01,PFG Johnson City TN,F51136,"Cs. Texas Toast 1"" 12lvs",6/10/2026,24.,40.62,974.88
PS-INV223459,10540-01,PFG Johnson City TN,F51000,Cs. Rye Bread 8lvs,6/10/2026,8.,41.60,332.80
PS-INV223459,10540-01,PFG Johnson City TN,F53094,"Cs. 6"" Italian 12-6pks",6/10/2026,72.,35.00,"2,520.00"
PS-INV223459,10540-01,PFG Johnson City TN,F51024,"Cs. Marble Rye 5/8"" 8lvs",6/10/2026,16.,53.00,848.00
PS-INV223459,10540-01,PFG Johnson City TN,F51034,"Cs. Sour Dough Hearth 5/8"" 8lvs",6/10/2026,48.,43.82,"2,103.36"
PS-INV223459,10540-01,PFG Johnson City TN,F51383,"Cs. Challah Pullman 3/4"" 10lvs",6/10/2026,16.,55.13,882.08
PS-INV223462,10719-6,US Foods - Alcoa TN.,F53094,"Cs. 6"" Italian 12-6pks",6/16/2026,28.,35.00,980.00
PS-INV223462,10719-6,US Foods - Alcoa TN.,F51136,"Cs. Texas Toast 1"" 12lvs",6/16/2026,48.,40.12,"1,925.76"
PS-INV223462,10719-6,US Foods - Alcoa TN.,F51004,"Cs. Rye 5/8"" 8lvs",6/16/2026,12.,42.03,504.36
PS-INV223462,10719-6,US Foods - Alcoa TN.,F53025,Cs. Sesame Challah Kaiser 8-12pk,6/16/2026,140.,39.00,"5,460.00"
PS-INV223462,10719-6,US Foods - Alcoa TN.,F53087,"Cs. 3.5"" Challah Bun 8-12 pk",6/16/2026,56.,36.24,"2,029.44"
PS-INV223462,10719-6,US Foods - Alcoa TN.,F56251,Cs. Challah Sliders Sliced 18-12pks,6/16/2026,28.,41.50,"1,162.00"
PS-INV223462,10719-6,US Foods - Alcoa TN.,F51066,"Cs. Honey Wheat 3/4"" 8lvs",6/16/2026,28.,35.21,985.88
PS-INV223462,10719-6,US Foods - Alcoa TN.,F53001,"Cs. 4"" Brioche Bun 8-12pk",6/16/2026,152.,45.49,"6,914.48"
PS-INV223462,10719-6,US Foods - Alcoa TN.,F530501,"Cs. 4.5"" Challah Kaiser 6-12pk",6/16/2026,16.,37.02,592.32
PS-INV223462,10719-6,US Foods - Alcoa TN.,F51084,Cs. Wheatberry Hearth,6/16/2026,12.,52.47,629.64
PS-INV223462,10719-6,US Foods - Alcoa TN.,F51024,"Cs. Marble Rye 5/8"" 8lvs",6/16/2026,20.,54.00,"1,080.00"
PS-INV223462,10719-6,US Foods - Alcoa TN.,F51034,"Cs. Sour Dough Hearth 5/8"" 8lvs",6/16/2026,4.,43.20,172.80
PS-INV223462,10719-6,US Foods - Alcoa TN.,F51157,"Cs. Challah Hearth 7/8"" 8lvs",6/16/2026,32.,44.15,"1,412.80"
PS-INV223462,10719-6,US Foods - Alcoa TN.,F53006,"Cs. 4"" Wheat Bun 8-12pk",6/16/2026,8.,40.22,321.76
PS-INV223462,10719-6,US Foods - Alcoa TN.,F53127,"Cs. 8"" Philly 10-6pks",6/16/2026,63.,42.37,"2,669.31"
PS-INV223462,10719-6,US Foods - Alcoa TN.,F51343,"Cs. White Bread Pullman 3/4"" 10lvs",6/16/2026,21.,42.22,886.62
PS-INV223462,10719-6,US Foods - Alcoa TN.,F52035,Cs. French Boule 12-2pk,6/16/2026,56.,32.55,"1,822.80"
PS-INV223462,10719-6,US Foods - Alcoa TN.,F53106,Cs. Large Hot Dog 12-6pk,6/16/2026,60.,35.57,"2,134.20"
PS-INV223462,10719-6,US Foods - Alcoa TN.,F52032,Cs. 8oz Sour Dough Boule 12-2pk,6/16/2026,28.,41.25,"1,155.00"
PS-INV223462,10719-6,US Foods - Alcoa TN.,F53024,"Cs. 4"" Challah Kaiser 8-12pk",6/16/2026,28.,40.22,"1,126.16"
PS-INV223464,12314,Gordon Food Services - Concord,F56255,Cs. English Muffin 30-6pk,6/15/2026,16.,36.30,580.80
PS-INV223464,12314,Gordon Food Services - Concord,F51084,Cs. Wheatberry Hearth,6/15/2026,24.,33.30,799.20
PS-INV223464,12314,Gordon Food Services - Concord,F56251,Cs. Challah Sliders Sliced 18-12pks,6/15/2026,64.,39.70,"2,540.80"
PS-INV223464,12314,Gordon Food Services - Concord,F51384,"Cs. Challah Pullman 7/8""",6/15/2026,84.,48.49,"4,073.16"
PS-INV223464,12314,Gordon Food Services - Concord,F51114,"Cs. Old Fashioned Hearth 5/8"" 8lvs",6/15/2026,24.,39.70,952.80
PS-INV223464,12314,Gordon Food Services - Concord,F51361,"Cs. Honey Wheat Pullman 7/8"" 10lvs",6/15/2026,30.,41.49,"1,244.70"
PS-INV223464,12314,Gordon Food Services - Concord,F53001,"Cs. 4"" Brioche Bun 8-12pk",6/15/2026,32.,36.82,"1,178.24"
PS-INV223464,12314,Gordon Food Services - Concord,F53002,"Cs. 4"" Challah Sesame Bun 8-12pk",6/15/2026,15.,41.70,625.50
PS-INV223466,X10540-3,PFG Pittsburgh PA,F53105,"Cs. 6"" White Hot Dog 16-8pk",6/3/2026,504.,34.50,"17,388.00"
PS-INV223468,11005,Dot Foods Inc.,F530142,Cs. Knot Roll 8-12pk,6/9/2026,512.,33.42,"17,111.04"
PS-INV223470,11005,Dot Foods Inc.,F530142,Cs. Knot Roll 8-12pk,6/11/2026,960.,33.42,"32,083.20"
PS-INV223472,10899,Wood Fruitticher Grocery Co.,F53003,"Cs. 4"" Unseeded Challah Bun 8-12pk",6/10/2026,120.,35.48,"4,257.60"
PS-INV223472,10899,Wood Fruitticher Grocery Co.,F53000,"Cs. 4"" Hamburger Bun 8-12pk",6/10/2026,280.,28.33,"7,932.40"
PS-INV223472,10899,Wood Fruitticher Grocery Co.,F51137,"Cs. Texas Toast 3/4"" 12lvs",6/10/2026,96.,28.49,"2,735.04"
PS-INV223472,10899,Wood Fruitticher Grocery Co.,F51136,"Cs. Texas Toast 1"" 12lvs",6/10/2026,112.,28.49,"3,190.88"
PS-INV223472,10899,Wood Fruitticher Grocery Co.,F53094,"Cs. 6"" Italian 12-6pks",6/10/2026,168.,25.25,"4,242.00"
PS-INV223472,10899,Wood Fruitticher Grocery Co.,F53116,"Cs. 7"" French Hinged 12-6pk",6/10/2026,60.,28.88,"1,732.80"
PS-INV223472,10899,Wood Fruitticher Grocery Co.,F51070,"Cs. 8-Grain 5/8"" 8lvs",6/10/2026,12.,47.74,572.88
PS-INV223875,10719-4,US Foods - Columbia/Lexington,F51077,"Cs. Oatie Multigrain 5/8"" 8lvs",6/11/2026,40.,56.00,"2,240.00"
PS-INV223875,10719-4,US Foods - Columbia/Lexington,F530041,"Cs. 4"" S&P Brioche Bun 8-12pk",6/11/2026,20.,46.00,920.00
PS-INV223875,10719-4,US Foods - Columbia/Lexington,F51044,"Cs. Vienna 5/8"" 8lvs",6/11/2026,24.,40.00,960.00
PS-INV223875,10719-4,US Foods - Columbia/Lexington,F53010,Cs. Onion Roll 8-12pk,6/11/2026,4.,41.85,167.40
PS-INV223875,10719-4,US Foods - Columbia/Lexington,F53093,"Cs. 6"" Philly Unsliced 12-6pk",6/11/2026,8.,47.20,377.60
PS-INV223875,10719-4,US Foods - Columbia/Lexington,F51026,"Cs. Marble Rye 3/4"" 8lvs",6/11/2026,16.,52.00,832.00
PS-INV223875,10719-4,US Foods - Columbia/Lexington,F51024,"Cs. Marble Rye 5/8"" 8lvs",6/11/2026,1.,54.00,54.00
PS-INV223875,10719-4,US Foods - Columbia/Lexington,F51020,"Cs. Marble Rye 1/2"" 8lvs",6/11/2026,12.,52.00,624.00
PS-INV223875,10719-4,US Foods - Columbia/Lexington,F53024,"Cs. 4"" Challah Kaiser 8-12pk",6/11/2026,20.,38.25,765.00
PS-INV223887,20334,Sysco Atlanta,F53116,"Cs. 7"" French Hinged 12-6pk",6/11/2026,84.,31.42,"2,639.28"
PS-INV223887,20334,Sysco Atlanta,F53087,"Cs. 3.5"" Challah Bun 8-12 pk",6/11/2026,140.,34.00,"4,760.00"
PS-INV223887,20334,Sysco Atlanta,F51024,"Cs. Marble Rye 5/8"" 8lvs",6/11/2026,12.,43.26,519.12
PS-INV223887,20334,Sysco Atlanta,F51127,Cs. Challah 3-Braid 8,6/11/2026,20.,43.26,865.20
PS-INV223887,20334,Sysco Atlanta,F53001,"Cs. 4"" Brioche Bun 8-12pk",6/11/2026,196.,43.36,"8,498.56"
PS-INV223887,20334,Sysco Atlanta,F53033,"Cs. 4"" Parker House 8-12pk",6/11/2026,28.,39.53,"1,106.84"
PS-INV223887,20334,Sysco Atlanta,F51034,"Cs. Sour Dough Hearth 5/8"" 8lvs",6/11/2026,40.,41.20,"1,648.00"
PS-INV223887,20334,Sysco Atlanta,F53003,"Cs. 4"" Unseeded Challah Bun 8-12pk",6/11/2026,24.,38.19,916.56
PS-INV223887,20334,Sysco Atlanta,F51157,"Cs. Challah Hearth 7/8"" 8lvs",6/11/2026,12.,42.02,504.24
PS-INV223887,20334,Sysco Atlanta,F53140,"Cs. Knuckies 8"" White 12-6pk",6/11/2026,40.,41.00,"1,640.00"
PS-INV223891,10711,Cheney Bros Statesville,F530142,Cs. Knot Roll 8-12pk,6/11/2026,532.,33.42,"17,779.44"
PS-INV223891,10711,Cheney Bros Statesville,F540202,Cs. HBH Wheat Roll,6/11/2026,0.,26.22,-
PS-INV224542,12988,Sysco Norman OK,F53001,"Cs. 4"" Brioche Bun 8-12pk",6/17/2026,476.,46.00,"21,896.00"
PS-INV224542,12988,Sysco Norman OK,F530491,Cs. 4.5 Brioche Bun 6-12pk,6/17/2026,49.,40.00,"1,960.00"
PS-INV224543,10540-03,PFG Louisville TN,F53001,"Cs. 4"" Brioche Bun 8-12pk",6/10/2026,280.,42.60,"11,928.00"
PS-INV224543,10540-03,PFG Louisville TN,F53160,Cs. Large White Sub 6-6pk,6/10/2026,56.,34.20,"1,915.20"
PS-INV224543,10540-03,PFG Louisville TN,F53180,Cs. Large Pumpernickel Sub 6-6pk,6/10/2026,28.,35.65,998.20
PS-INV224543,10540-03,PFG Louisville TN,F530501,"Cs. 4.5"" Challah Kaiser 6-12pk",6/10/2026,28.,38.30,"1,072.40"
PS-INV224543,10540-03,PFG Louisville TN,F51137,"Cs. Texas Toast 3/4"" 12lvs",6/10/2026,28.,40.62,"1,137.36"
PS-INV224543,10540-03,PFG Louisville TN,F53091,"Cs. 6"" Hoagie Slab Cut 12-6pk",6/10/2026,12.,35.00,420.00
PS-INV224543,10540-03,PFG Louisville TN,F53110,Cs. Foot Long Challah Hot Dog Buns 10-6pk,6/10/2026,0.,39.25,-
PS-INV224543,10540-03,PFG Louisville TN,F53105,"Cs. 6"" White Hot Dog 16-8pk",6/10/2026,0.,34.50,-
PS-INV224543,10540-03,PFG Louisville TN,F53094,"Cs. 6"" Italian 12-6pks",6/10/2026,56.,35.00,"1,960.00"
PS-INV224543,10540-03,PFG Louisville TN,F51030,Cs. Sour Dough Hearth 8lvs,6/10/2026,0.,43.82,-
PS-INV224543,10540-03,PFG Louisville TN,F52007,"Cs. 22"" 17oz French 10-2pk",6/10/2026,28.,42.00,"1,176.00"
PS-INV224543,10540-03,PFG Louisville TN,F51034,"Cs. Sour Dough Hearth 5/8"" 8lvs",6/10/2026,32.,43.82,"1,402.24"
PS-INV224543,10540-03,PFG Louisville TN,F52550,"Cs. Multigrain Batard 1/2"" 8lvs",6/10/2026,8.,64.00,512.00
PS-INV224544,13128,Gordon Food Service - Shepherdsville,F56251,Cs. Challah Sliders Sliced 18-12pks,6/12/2026,848.,39.70,"33,665.60"
PS-INV225007,13244,PFG Cedar Rapids IA,F53001,"Cs. 4"" Brioche Bun 8-12pk",6/18/2026,532.,42.60,"22,663.20"
PS-INV225007,13244,PFG Cedar Rapids IA,F53110,Cs. Foot Long Challah Hot Dog Buns 10-6pk,6/18/2026,48.,39.25,"1,884.00"
PS-INV225007,13244,PFG Cedar Rapids IA,F53105,"Cs. 6"" White Hot Dog 16-8pk",6/18/2026,168.,34.50,"5,796.00"
PS-INV225007,13244,PFG Cedar Rapids IA,F53094,"Cs. 6"" Italian 12-6pks",6/18/2026,84.,35.00,"2,940.00"
PS-INV225174,1-4,Heath West,F53124,"Cs. 8"" Sesame Italian 12-6pk",6/3/2026,0.,-,-
PS-INV225250,13077,"Ben E Keith - Little Rock, AR",F53122,"Cs. 8"" Italian Hinged 12-6pk",6/17/2026,224.,30.00,"6,720.00"
PS-INV225260,11005,Dot Foods Inc.,F530142,Cs. Knot Roll 8-12pk,6/16/2026,960.,33.42,"32,083.20"
PS-INV225269,12431,Ben E Keith - New Brockton,F54301,Cs. Potato Roll Sliced 12-16pk,6/17/2026,28.,50.05,"1,401.40"
PS-INV225269,12431,Ben E Keith - New Brockton,F51137,"Cs. Texas Toast 3/4"" 12lvs",6/17/2026,392.,36.00,"14,112.00"
PS-INV225269,12431,Ben E Keith - New Brockton,F53122,"Cs. 8"" Italian Hinged 12-6pk",6/17/2026,56.,30.00,"1,680.00"
PS-INV225269,12431,Ben E Keith - New Brockton,F53087,"Cs. 3.5"" Challah Bun 8-12 pk",6/17/2026,56.,40.00,"2,240.00"
PS-INV225269,12431,Ben E Keith - New Brockton,F51381,Cs. Challah Pullman Unsliced 10lvs,6/17/2026,28.,50.95,"1,426.60"
PS-INV225785,10549,PFG Nashville TN,F53002,"Cs. 4"" Challah Sesame Bun 8-12pk",6/22/2026,30.,37.50,"1,125.00"
PS-INV225785,10549,PFG Nashville TN,F53070,"Cs. 5"" Challah Sesame Buns ",6/22/2026,32.,34.50,"1,104.00"
PS-INV225786,11394,La Cosecha Food Service,F53003,"Cs. 4"" Unseeded Challah Bun 8-12pk",6/10/2026,30.,30.32,909.60
PS-INV225786,11394,La Cosecha Food Service,F530401,"Cs. 4.5"" Sesame 6-12pk",6/10/2026,40.,34.18,"1,367.20"
PS-INV225892,20334,Sysco Atlanta,F53106,Cs. Large Hot Dog 12-6pk,6/18/2026,16.,36.50,584.00
PS-INV225892,20334,Sysco Atlanta,F53116,"Cs. 7"" French Hinged 12-6pk",6/18/2026,56.,31.42,"1,759.52"
PS-INV225892,20334,Sysco Atlanta,F53087,"Cs. 3.5"" Challah Bun 8-12 pk",6/18/2026,84.,34.00,"2,856.00"
PS-INV225892,20334,Sysco Atlanta,F51024,"Cs. Marble Rye 5/8"" 8lvs",6/18/2026,12.,43.26,519.12
PS-INV225892,20334,Sysco Atlanta,F53001,"Cs. 4"" Brioche Bun 8-12pk",6/18/2026,112.,43.36,"4,856.32"
PS-INV225892,20334,Sysco Atlanta,F54044,Cs. Buttons Parker House 12-12pk,6/18/2026,8.,36.98,295.84
PS-INV225892,20334,Sysco Atlanta,F51034,"Cs. Sour Dough Hearth 5/8"" 8lvs",6/18/2026,20.,41.20,824.00
PS-INV225892,20334,Sysco Atlanta,F53140,"Cs. Knuckies 8"" White 12-6pk",6/18/2026,140.,41.00,"5,740.00"
PS-INV225932,10719-13,US Foods - Montgomery,F53005,"Cs. 4"" Gourmet PDS Bun 8-12pk",6/23/2026,112.,37.00,"4,144.00"
PS-INV225932,10719-13,US Foods - Montgomery,F53001,"Cs. 4"" Brioche Bun 8-12pk",6/23/2026,168.,42.00,"7,056.00"
PS-INV225932,10719-13,US Foods - Montgomery,F53003,"Cs. 4"" Unseeded Challah Bun 8-12pk",6/23/2026,280.,38.08,"10,662.40"
PS-INV225952,10700,Gordon Food Service - Douglas,F53002,"Cs. 4"" Challah Sesame Bun 8-12pk",6/18/2026,48.,41.70,"2,001.60"
PS-INV225952,10700,Gordon Food Service - Douglas,F51384,"Cs. Challah Pullman 7/8""",6/18/2026,264.,48.49,"12,801.36"
